id;name;zip; additionalNr;commune;bsfNr;abbreviation;alt;long;lang
3979;Confignon;1232;0;Confignon;6618;GE;6.0844839;46.1739728;fr
3170;Constantine;1587;1;Vully-les-Lacs;5464;VD;7.0120968;46.9188076;fr
2244;Conters im Prattigau;7241;0;Conters im Prattigau;3881;GR;9.7990436;46.9032186;de
3590;Conthey;1964;0;Conthey;6023;VS;7.3048751;46.2273501;fr
3103;Contone;6594;0;Gambarogno;5398;TI;8.9286811;46.1480674;it
2877;Contra;6646;0;Tenero-Contra;5131;TI;8.8402403;46.1884887;it
3378;Coppet;1296;0;Coppet;5712;VD;6.1930956;46.3158766;fr
4053;Corban;2826;0;Val Terbi;6730;JU;7.4780482;47.3480990;fr
3118;Corbeyrier;1856;0;Corbeyrier;5404;VD;6.9624665;46.3502452;fr
1313;Corbieres;1647;0;Corbieres;2129;FR;7.1011138;46.6613729;fr
619;Corcelles BE;2747;0;Corcelles (BE);687;BE;7.4550176;47.2854558;fr
3875;Corcelles NE;2035;0;Neuchatel;6458;NE;6.8768823;46.9856040;fr
3427;Corcelles-le-Jorat;1082;0;Corcelles-le-Jorat;5785;VD;6.7415192;46.6064819;fr
3241;Corcelles-pres-Concise;1426;1;Corcelles-pres-Concise;5555;VD;6.7074987;46.8471032;fr
3456;Corcelles-pres-Payerne;1562;0;Corcelles-pres-Payerne;5816;VD;6.9612122;46.8316400;fr
3409;Corcelles-sur-Chavornay;1374;0;Chavornay;5749;VD;6.6000469;46.7037516;fr
1414;Cordast;1792;0;Gurmels;2262;FR;7.1531825;46.8718020;de
449;Corgemont;2606;0;Corgemont;431;BE;7.1408393;47.1942454;fr
3822;Corin-de-la-Crete;3960;2;Crans-Montana;6253;VS;7.5028308;46.2845227;fr
3104;Corippo;6631;0;Verzasca;5399;TI;8.8409273;46.2357660;it
1347;Corjolens;1754;2;Avry;2174;FR;7.0455362;46.7856351;fr
1385;Cormagens;1782;5;La Sonnaz;2235;FR;7.1350817;46.8344080;fr
1424;Cormerod;1721;2;Misery-Courtion;2272;FR;7.0885502;46.8656114;fr
1352;Corminboeuf;1720;0;Corminboeuf;2183;FR;7.1023256;46.8082880;fr
3876;Cormondreche;2036;0;Neuchatel;6458;NE;6.8697345;46.9806030;fr
451;Cormoret;2612;0;Cormoret;432;BE;7.0540877;47.1728985;fr
3914;Cornaux NE;2087;0;Cornaux;6451;NE;7.0209906;47.0379407;fr
4083;Cornol;2952;0;Cornol;6782;JU;7.1638264;47.4059048;fr
1396;Corpataux;1727;0;Gibloux;2236;FR;7.0978881;46.7442162;fr
3363;Correvon;1410;2;Montanaire;5693;VD;6.7372211;46.7158877;fr
3509;Corseaux;1802;0;Corseaux;5883;VD;6.8328086;46.4723089;fr
1400;Corserey;1747;0;Prez;2237;FR;6.9929115;46.7735387;fr
3980;Corsier GE;1246;0;Corsier (GE);6619;GE;6.2262121;46.2624912;fr
3510;Corsier-sur-Vevey;1804;0;Corsier-sur-Vevey;5884;VD;6.8416947;46.4701989;fr
3877;Cortaillod;2016;0;Cortaillod;6408;NE;6.8463264;46.9429309;fr
452;Cortebert;2607;0;Cortebert;433;BE;7.1066651;47.1915903;fr
3015;Corteglia;6873;0;Castel San Pietro;5249;TI;8.9937526;45.8614584;it
2992;Corticiasca;6958;2;Capriasca;5226;TI;9.0163946;46.0870142;it
2993;Corticiasca;6958;2;Capriasca;5226;TI;9.0136125;46.0795785;it
2809;Corzoneso;6722;0;Acquarossa;5048;TI;8.9342379;46.4460941;it
3179;Cossonay-Ville;1304;0;Cossonay;5477;VD;6.5094363;46.6142162;fr
1354;Cottens FR;1741;0;Cottens (FR);2186;FR;7.0330022;46.7506306;fr
3181;Cottens VD;1116;0;Cottens (VD);5478;VD;6.4544629;46.5725919;fr
3167;Cotterd;1585;3;Vully-les-Lacs;5464;VD;7.0257616;46.9216013;fr
4034;Courcelon;2823;0;Courroux;6709;JU;7.3966758;47.3619309;fr
4029;Courchapoix;2825;0;Courchapoix;6706;JU;7.4514340;47.3473412;fr
4084;Courchavon;2922;0;Courchavon;6783;JU;7.0549181;47.4409297;fr
4047;Courfaivre;2853;0;Haute-Sorne;6729;JU;7.2762956;47.3325577;fr
4085;Courgenay;2950;0;Courgenay;6784;JU;7.1262163;47.4030844;fr
1402;Courgevaux;1796;0;Courgevaux;2250;FR;7.1120308;46.9073340;de
1430;Courlevon;1795;0;Murten;2275;FR;7.1110691;46.8912050;de
1426;Cournillens;1721;5;Misery-Courtion;2272;FR;7.1018222;46.8573630;fr
4030;Courrendlin;2830;0;Courrendlin;6708;JU;7.3792679;47.3383586;fr
4033;Courroux;2822;0;Courroux;6709;JU;7.3751152;47.3622156;fr
620;Court;2738;0;Court;690;BE;7.3322068;47.2399632;fr
1408;Courtaman;1791;0;Courtepin;2254;FR;7.1303931;46.8708040;fr
4087;Courtedoux;2905;0;Courtedoux;6785;JU;7.0425424;47.4087055;fr
454;Courtelary;2608;0;Courtelary;434;BE;7.0692292;47.1802009;fr
4097;Courtemaiche;2923;0;Basse-Allaine;6807;JU;7.0455919;47.4586950;fr
4086;Courtemautruy;2950;2;Courgenay;6784;JU;7.1387207;47.3957475;fr
1406;Courtepin;1784;0;Courtepin;2254;FR;7.1260773;46.8636950;fr
4035;Courtetelle;2852;0;Courtetelle;6710;JU;7.3159172;47.3404124;fr
1425;Courtion;1721;4;Misery-Courtion;2272;FR;7.0693372;46.8577965;fr
1215;Cousset;1774;0;Montagny (FR);2029;FR;6.9713104;46.8267409;fr
1216;Cousset;1774;0;Montagny (FR);2029;FR;6.9779699;46.8185433;fr
3950;Couvet;2108;0;Val-de-Travers;6512;NE;6.6325533;46.9250020;fr
2934;Cozzo;6951;20;Lugano;5192;TI;9.0619836;46.0971729;it
2880;Crana;6611;17;Onsernone;5136;TI;8.6118313;46.2035397;it
3379;Crans VD;1299;0;Crans (VD);5713;VD;6.2063681;46.3559002;fr
3824;Crans-Montana;3963;0;Crans-Montana;6253;VS;7.4816841;46.3127246;fr
3380;Crassier;1263;0;Crassier;5714;VD;6.1637894;46.3742746;fr
3347;Cremin;1526;2;Lucens;5675;VD;6.8425009;46.7241453;fr
621;Cremines;2746;0;Cremines;691;BE;7.4390858;47.2842155;fr
3052;Cresciano;6705;0;Riviera;5287;TI;9.0044947;46.2807807;it
1409;Cressier FR;1785;0;Cressier (FR);2257;FR;7.1402261;46.8981799;fr
3915;Cressier NE;2088;0;Cressier (NE);6452;NE;7.0356852;47.0509846;fr
2121;Cresta (Avers);7447;0;Avers;3681;GR;9.5139420;46.4731571;de
1315;Cresuz;1653;2;Cresuz;2130;FR;7.1409334;46.6185293;fr
3848;Crete-a-l'Oeil (Les Agettes);1992;3;Sion;6266;VS;7.3703184;46.2113264;fr
3640;Cries (Volleges);1941;2;Val de Bagnes;6037;VS;7.1770521;46.0913854;fr
3263;Crissier;1023;0;Crissier;5583;VD;6.5787588;46.5561694;fr
3538;Cronay;1406;0;Cronay;5910;VD;6.6963828;46.7571415;fr
3413;Croy;1322;0;Croy;5752;VD;6.4767270;46.6943269;fr
3182;Cuarnens;1148;4;Cuarnens;5479;VD;6.4383627;46.6252814;fr
3539;Cuarny;1404;0;Cuarny;5911;VD;6.6888153;46.7700799;fr
3162;Cudrefin;1588;0;Cudrefin;5456;VD;7.0196276;46.9552822;fr
2888;Cugnasco;6516;0;Cugnasco-Gerra;5138;TI;8.9174987;46.1741889;it
1207;Cugy FR;1482;0;Cugy (FR);2011;FR;6.8930848;46.8148788;fr
3213;Cugy VD;1053;0;Cugy (VD);5516;VD;6.6411611;46.5842447;fr
3299;Cully;1096;0;Bourg-en-Lavaux;5613;VD;6.7294024;46.4887307;fr
2064;Cumbel;7142;0;Lumnezia;3618;GR;9.1919419;46.7260381;rm
2313;Cumpadials;7176;0;Sumvitg;3985;GR;8.9208547;46.7227568;rm
2022;Cunter;7452;0;Surses;3543;GR;9.5957305;46.6090084;rm
2307;Curaglia;7184;0;Medel (Lucmagn);3983;GR;8.8587122;46.6735720;rm
2944;Cureggia;6963;2;Lugano;5192;TI;8.9845322;46.0207770;it
2916;Cureglia;6944;0;Cureglia;5180;TI;8.9445384;46.0370467;it
2918;Curio;6986;3;Curio;5181;TI;8.8629698;46.0015288;it
3340;Curtilles;1521;0;Curtilles;5669;VD;6.8475974;46.7026782;fr
2938;Curtina;6959;3;Lugano;5192;TI;9.0236594;46.0817433;it
26;Dachsen;8447;0;Dachsen;25;ZH;8.6138626;47.6669723;de
197;Dagerlen;8471;2;Dagerlen;214;ZH;8.7185511;47.5609644;de
988;Dagmersellen;6252;0;Dagmersellen;1125;LU;7.9903327;47.2141831;de
3183;Daillens;1306;0;Daillens;5480;VD;6.5487798;46.6204981;fr
3594;Daillon;1976;2;Conthey;6023;VS;7.3061272;46.2561117;fr
1020;Daiwil;6126;0;Willisau;1151;LU;8.0128023;47.0970979;de
2098;Dalin;7424;1;Cazis;3661;GR;9.4043416;46.7351096;rm
1130;Dallenwil;6383;0;Dallenwil;1503;NW;8.3906578;46.9327638;de
79;Dallikon;8108;0;Dallikon;84;ZH;8.4393841;47.4399316;de
2831;Dalpe;6774;0;Dalpe;5071;TI;8.7750886;46.4730165;it
4088;Damphreux;2933;2;Damphreux;6787;JU;7.1024029;47.4768531;fr
4111;Damvant;2914;0;Haute-Ajoie;6809;JU;6.8970774;47.3725869;fr
2815;Dangio;6717;0;Blenio;5049;TI;8.9529910;46.4941814;it
1592;Daniken SO;4658;0;Daniken;2572;SO;7.9760771;47.3519989;de
80;Danikon ZH;8114;0;Danikon;85;ZH;8.4054052;47.4459431;de
2300;Danis;7163;0;Breil/Brigels;3981;GR;9.0572032;46.7547188;rm
3982;Dardagny;1283;1;Dardagny;6620;GE;5.9953172;46.1948071;fr
2301;Dardin;7164;0;Breil/Brigels;3981;GR;9.0437555;46.7569093;rm
535;Darligen;3707;0;Darligen;575;BE;7.8079440;46.6616155;de
679;Darstetten;3763;0;Darstetten;761;BE;7.4957105;46.6587912;de
201;Dattlikon;8421;0;Dattlikon;215;ZH;8.6241687;47.5248828;de
2342;Dattwil AG;5405;2;Baden;4021;AG;8.2859126;47.4544481;de
2945;Davesco-Soragno;6964;0;Lugano;5192;TI;8.9804136;46.0352483;it
2231;Davos Clavadel;7272;0;Davos;3851;GR;9.8162539;46.7671251;de
2228;Davos Dorf;7260;0;Davos;3851;GR;9.8398229;46.8090739;de
2232;Davos Frauenkirch;7276;0;Davos;3851;GR;9.7986708;46.7687706;de
2233;Davos Glaris;7277;0;Davos;3851;GR;9.7765898;46.7410127;de
2234;Davos Monstein;7278;0;Davos;3851;GR;9.7709465;46.7119902;de
2230;Davos Platz;7270;0;Davos;3851;GR;9.8221368;46.7932792;de
2235;Davos Wiesen;7494;0;Davos;3851;GR;9.7145080;46.7037243;de
2229;Davos Wolfgang;7265;0;Davos;3851;GR;9.8545930;46.8320153;de
2067;Degen;7145;0;Lumnezia;3618;GR;9.1680024;46.7058906;rm
1971;Degersheim;9113;0;Degersheim;3401;SG;9.1969204;47.3733876;de
489;Deisswil b. Munchenbuchsee;3053;2;Deisswil bei Munchenbuchsee;535;BE;7.4536517;47.0373415;de
1554;Deitingen;4543;0;Deitingen;2516;SO;7.6265497;47.2163765;de
4036;Delemont;2800;0;Delemont;6711;JU;7.3436371;47.3646972;fr
1234;Delley;1567;0;Delley-Portalban;2051;FR;6.9675800;46.9131416;fr
3540;Demoret;1415;2;Demoret;5912;VD;6.7563703;46.7474382;fr
3311;Denens;1135;0;Denens;5631;VD;6.4568040;46.5190019;fr
3364;Denezy;1410;3;Montanaire;5693;VD;6.7847244;46.7197530;fr
3312;Denges;1026;2;Denges;5632;VD;6.5389638;46.5233706;fr
2329;Densburen;5026;0;Densburen;4004;AG;8.0548632;47.4528590;de
1555;Derendingen;4552;0;Derendingen;2517;SO;7.5865442;47.1947665;de
313;Detligen;3036;0;Radelfingen;309;BE;7.2727896;47.0017395;de
2736;Dettighofen;8505;2;Pfyn;4841;TG;8.9492329;47.6167435;de
2681;Dettighofen (Lengwil);8574;4;Lengwil;4683;TG;9.2005741;47.6206751;de
4037;Develier;2802;0;Develier;6712;JU;7.2912817;47.3547157;fr
279;Dickbuch;8354;1;Elgg;294;ZH;8.8316504;47.4963974;de
1944;Dicken;9115;0;Neckertal;3378;SG;9.1904652;47.3370816;de
1712;Diegten;4457;0;Diegten;2884;BL;7.8128705;47.4145560;de
81;Dielsdorf;8157;0;Dielsdorf;86;ZH;8.4535546;47.4841919;de
490;Diemerswil;3053;3;Diemerswil;536;BE;7.4279209;47.0190821;de
682;Diemtigen;3754;0;Diemtigen;762;BE;7.5661157;46.6493858;de
1684;Diepflingen;4442;0;Diepflingen;2845;BL;7.8364134;47.4444348;de
1833;Diepoldsau;9444;0;Diepoldsau;3234;SG;9.6576291;47.3854032;de
923;Dierikon;6036;0;Dierikon;1053;LU;8.3718790;47.0973498;de
1168;Diesbach GL;8777;0;Glarus Sud;1631;GL;9.0353949;46.9519296;de
408;Diessbach b. Buren;3264;0;Diessbach bei Buren;385;BE;7.3655113;47.1069168;de
652;Diesse;2517;0;Plateau de Diesse;726;BE;7.1174239;47.1122608;fr
2628;Diessenhofen;8253;0;Diessenhofen;4545;TG;8.7487110;47.6900166;de
318;Dieterswil;3256;0;Rapperswil (BE);310;BE;7.4250286;47.0552095;de
1970;Dietfurt;9615;0;Butschwil-Ganterschwil;3395;SG;9.0788962;47.3469024;de
234;Dietikon;8953;0;Dietikon;243;ZH;8.4037294;47.4049142;de
53;Dietlikon;8305;0;Dietlikon;54;ZH;8.6157817;47.4255286;de
1957;Dietschwil;9533;1;Kirchberg (SG);3392;SG;9.0173327;47.4207454;de
2504;Dietwil;6042;0;Dietwil;4231;AG;8.3929713;47.1476451;de
202;Dinhard;8474;0;Dinhard;216;ZH;8.7682906;47.5552043;de
2948;Dino;6967;0;Lugano;5192;TI;8.9842435;46.0531298;it
2475;Dintikon;5606;0;Dintikon;4194;AG;8.2268279;47.3618606;de
2303;Disentis/Muster;7180;0;Disentis/Muster;3982;GR;8.8514661;46.7033894;rm
1655;Dittingen;4243;0;Dittingen;2784;BL;7.4962976;47.4421404;de
3184;Dizy;1304;2;Dizy;5481;VD;6.4962813;46.6355920;fr
2142;Domat/Ems;7013;0;Domat/Ems;3722;GR;9.4513545;46.8361359;rm
3935;Dombresson;2056;0;Val-de-Ruz;6487;NE;6.9605662;47.0727848;fr
1237;Domdidier;1564;0;Belmont-Broye;2053;FR;7.0153536;46.8647635;fr
3229;Dommartin;1041;21;Montilliez;5540;VD;6.7027237;46.6502677;fr
1236;Dompierre FR;1563;0;Belmont-Broye;2053;FR;6.9885729;46.8530448;fr
3341;Dompierre VD;1682;3;Dompierre (VD);5671;VD;6.8825370;46.7084172;fr
2129;Donat;7433;0;Muntogna da Schons;3715;GR;9.4303505;46.6288205;rm
3161;Donatyre;1580;3;Avenches;5451;VD;7.0579861;46.8766543;fr
2804;Dongio;6715;0;Acquarossa;5048;TI;8.9553709;46.4370209;it
3541;Donneloye;1407;0;Donneloye;5913;VD;6.7161434;46.7450684;fr
2623;Donzhausen;8583;2;Sulgen;4506;TG;9.1961732;47.5541887;de
876;Doppleschwand;6112;0;Doppleschwand;1001;LU;8.0554500;47.0189242;de
3784;Dorenaz;1905;0;Dorenaz;6212;VS;7.0418567;46.1489263;fr
27;Dorf;8458;0;Dorf;26;ZH;8.6479816;47.5716862;de
1729;Dorflingen;8239;0;Dorflingen;2915;SH;8.7228498;47.7061615;de
1526;Dornach;4143;0;Dornach;2473;SO;7.6166815;47.4786804;de
2666;Dotnacht;8566;2;Kemmental;4666;TG;9.1411813;47.6002058;de
2380;Dottikon;5605;0;Dottikon;4065;AG;8.2410030;47.3836638;de
2560;Dottingen;5312;0;Dottingen;4304;AG;8.2586933;47.5700601;de
409;Dotzigen;3293;0;Dotzigen;386;BE;7.3434229;47.1209397;de
2584;Dozwil;8582;0;Dozwil;4406;TG;9.3200002;47.5760453;de
3621;Dranse (Liddes);1945;4;Liddes;6033;VS;7.1804936;45.9897551;fr
1965;Dreien;9612;0;Mosnang;3394;SG;9.0168560;47.3718431;de
171;Dubendorf;8600;0;Dubendorf;191;ZH;8.6180521;47.3950803;de
1444;Dudingen;3186;0;Dudingen;2293;FR;7.1906668;46.8460360;de
1656;Duggingen;4202;0;Duggingen;2785;BL;7.6063728;47.4523017;de
3726;Dugny (Leytron);1912;4;Leytron;6135;VS;7.1829263;46.1893271;fr
3381;Duillier;1266;0;Duillier;5715;VD;6.2330398;46.4089701;fr
1593;Dulliken;4657;0;Dulliken;2573;SO;7.9462470;47.3478700;de
3487;Dully;1195;2;Dully;5855;VD;6.2947770;46.4293644;fr
109;Durnten;8635;0;Durnten;113;ZH;8.8431860;47.2781374;de
2432;Durrenasch;5724;0;Durrenasch;4134;AG;8.1574743;47.3213172;de
828;Durrenroth;3465;0;Durrenroth;952;BE;7.7913711;47.0904932;de
2703;Dussnang;8374;0;Fischingen;4726;TG;8.9623809;47.4302630;de
2073;Duvin;7112;0;Ilanz/Glion;3619;GR;9.2112649;46.7151915;rm
985;Ebersecken;6245;0;Altishofen;1123;LU;7.9328765;47.1826230;de
1946;Ebersol;9122;2;Neckertal;3378;SG;9.1512895;47.3502012;de
7;Ebertswil;8925;0;Hausen am Albis;4;ZH;8.5500091;47.2261574;de
924;Ebikon;6030;0;Ebikon;1054;LU;8.3402231;47.0817911;de
180;Ebmatingen;8123;0;Maur;195;ZH;8.6399721;47.3514759;de
1930;Ebnat-Kappel;9642;0;Ebnat-Kappel;3352;SG;9.1205487;47.2640631;de
880;Ebnet;6163;0;Entlebuch;1002;LU;8.0771541;47.0217854;de
3214;Echallens;1040;0;Echallens;5518;VD;6.6340711;46.6407707;fr
3313;Echandens;1026;3;Echandens;5633;VD;6.5424106;46.5328159;fr
1316;Echarlens;1646;0;Echarlens;2131;FR;7.0756053;46.6478667;fr
3314;Echichens;1112;0;Echichens;5634;VD;6.4986425;46.5260164;fr
3234;Eclagnens;1376;2;Goumoens;5541;VD;6.5914116;46.6514859;fr
3185;Eclepens;1312;0;Eclepens;5482;VD;6.5256995;46.6524733;fr
3450;Ecoteaux;1612;0;Oron;5805;VD;6.8623156;46.5457385;fr
1259;Ecublens FR;1673;4;Ecublens (FR);2072;FR;6.8084716;46.6085943;fr
3318;Ecublens VD;1024;0;Ecublens (VD);5635;VD;6.5620138;46.5261283;fr
1379;Ecuvillens;1730;0;Hauterive (FR);2233;FR;7.0868616;46.7580835;fr
4038;Ederswiler;2813;0;Ederswiler;6713;JU;7.3355700;47.4266983;de
1186;Edlibach;6313;2;Menzingen;1704;ZG;8.5714880;47.1797465;de
2408;Effingen;5078;0;Effingen;4096;AG;8.1038843;47.4888252;de
285;Effretikon;8307;0;Illnau-Effretikon;296;ZH;8.6894831;47.4281528;de
1482;Egerkingen;4622;0;Egerkingen;2401;SO;7.7962971;47.3261956;de
1974;Egg (Flawil);9231;0;Flawil;3402;SG;9.2263910;47.3916659;de
172;Egg b. Zurich;8132;0;Egg;192;ZH;8.6914472;47.3006542;de
1056;Egg SZ;8847;0;Einsiedeln;1301;SZ;8.7806342;47.1613104;de
2381;Eggenwil;5445;0;Eggenwil;4066;AG;8.3391584;47.3671674;de
3569;Eggerberg;3939;0;Eggerberg;6004;VS;7.8769862;46.3066006;de
1819;Eggersriet;9034;0;Eggersriet;3212;SG;9.4718352;47.4423562;de
769;Eggiwil;3537;0;Eggiwil;901;BE;7.7957760;46.8744263;de
54;Eglisau;8193;0;Eglisau;55;ZH;8.5260379;47.5751800;de
2476;Egliswil;5704;0;Egliswil;4195;AG;8.1856329;47.3497402;de
2588;Egnach;9322;0;Egnach;4411;TG;9.3828444;47.5442873;de
990;Egolzwil;6243;0;Egolzwil;1127;LU;8.0063607;47.1854644;de
2374;Ehrendingen;5420;0;Ehrendingen;4049;AG;8.3421372;47.4973156;de
169;Ehrikon;8489;2;Wildberg;182;ZH;8.8090249;47.4189484;de
956;Eich;6205;0;Eich;1084;LU;8.1695587;47.1529977;de
1844;Eichberg;9453;0;Eichberg;3252;SG;9.5253264;47.3465560;de
944;Eigenthal;6013;0;Schwarzenberg;1066;LU;8.2192379;47.0070538;de
550;Eigergletscher;3823;2;Lauterbrunnen;584;BE;7.9738310;46.5749302;de
2447;Eiken;5074;0;Eiken;4161;AG;7.9890138;47.5319645;de
691;Einigen;3646;0;Spiez;768;BE;7.6460181;46.7094328;de
1051;Einsiedeln;8840;0;Einsiedeln;1301;SZ;8.7498119;47.1283694;de
3767;Eischoll;3943;0;Eischoll;6194;VS;7.7792645;46.2947819;de
3691;Eison (St-Martin);1969;5;Saint-Martin (VS);6087;VS;7.4667557;46.1535194;fr
3852;Eisten;3922;2;Eisten;6282;VS;7.8933162;46.2004373;de
2409;Elfingen;5077;0;Elfingen;4097;AG;8.0988603;47.5068071;de
277;Elgg;8353;0;Elgg;294;ZH;8.8675767;47.4901819;de
2667;Ellighausen;8566;4;Kemmental;4666;TG;9.1356224;47.6136426;de
41;Ellikon am Rhein;8464;0;Marthalen;35;ZH;8.5974055;47.6054856;de
203;Ellikon an der Thur;8548;0;Ellikon an der Thur;218;ZH;8.8254122;47.5620167;de
1162;Elm;8767;0;Glarus Sud;1631;GL;9.1721593;46.9185991;de
204;Elsau;8352;0;Elsau;219;ZH;8.8025179;47.5061537;de
3854;Embd;3926;0;Embd;6283;VS;7.8282907;46.2149877;de
55;Embrach;8424;0;Embrach;56;ZH;8.5952171;47.5012284;de
516;Emdthal;3711;0;Aeschi bei Spiez;562;BE;7.6836881;46.6549344;de
897;Emmen;6032;0;Emmen;1024;LU;8.3024840;47.0790166;de
896;Emmenbrucke;6020;0;Emmen;1024;LU;8.2736872;47.0773024;de
775;Emmenmatt;3543;0;Lauperswil;903;BE;7.7476166;46.9480320;de
1133;Emmetten;6376;0;Emmetten;1504;NW;8.5231242;46.9555804;de
2561;Endingen;5304;0;Endingen;4305;AG;8.2898591;47.5367042;de
1113;Engelberg;6390;0;Engelberg;1402;OW;8.4037138;46.8162099;de
2003;Engelburg;9032;0;Gaiserwald;3442;SG;9.3412287;47.4437307;de
3916;Enges;2073;0;Enges;6453;NE;7.0123086;47.0564645;fr
596;Enggistein;3077;0;Worb;627;BE;7.5968968;46.9321909;de
1160;Engi;8765;0;Glarus Sud;1631;GL;9.1480774;46.9832554;de
2610;Engishofen;8586;8;Erlen;4476;TG;9.2495051;47.5564417;de
764;Englisberg;3086;2;Wald (BE);888;BE;7.4683970;46.8978980;de
3939;Engollon;2063;2;Val-de-Ruz;6487;NE;6.9213529;47.0380154;fr
2778;Engwang;8556;2;Wigoltingen;4951;TG;9.0527428;47.5999900;de
2687;Engwilen;8564;2;Waldi;4701;TG;9.0956142;47.6171353;de
1177;Ennenda;8755;0;Glarus;1632;GL;9.0790138;47.0338320;de
2611;Ennetaach;8586;9;Erlen;4476;TG;9.2159482;47.5491657;de
2347;Ennetbaden;5408;0;Ennetbaden;4026;AG;8.3239968;47.4805556;de
1936;Ennetbuhl;9651;0;Nesslau;3360;SG;9.2118501;47.2408464;de
1135;Ennetburgen;6373;0;Ennetburgen;1505;NW;8.4144816;46.9848734;de
1136;Ennetmoos;6372;0;Ennetmoos;1506;NW;8.3381189;46.9566968;de
1342;Enney;1667;0;Bas-Intyamon;2162;FR;7.0835861;46.5662670;fr
877;Entlebuch;6162;0;Entlebuch;1002;LU;8.0647289;46.9922224;de
1320;Epagny;1663;3;Gruyeres;2135;FR;7.0854937;46.5881142;fr
3264;Epalinges;1066;0;Epalinges;5584;VD;6.6736526;46.5459513;fr
3216;Epautheyres;1417;2;Essertines-sur-Yverdon;5520;VD;6.6431977;46.7395107;fr
4103;Epauvillers;2885;0;Clos du Doubs;6808;JU;7.1155810;47.3351893;fr
1355;Ependes FR;1731;0;Bois-d'Amont;2238;FR;7.1462995;46.7545113;fr
3545;Ependes VD;1434;0;Ependes (VD);5914;VD;6.6084871;46.7450764;fr
3302;Epesses;1098;0;Bourg-en-Lavaux;5613;VD;6.7481941;46.4911242;fr
4104;Epiquerez;2886;0;Clos du Doubs;6808;JU;7.0579110;47.3286569;fr
1595;Eppenberg;5012;4;Eppenberg-Woschnau;2574;SO;8.0236353;47.3769494;de
657;Epsach;3272;2;Epsach;735;BE;7.2217275;47.0704671;de
1713;Eptingen;4458;0;Eptingen;2885;BL;7.8237340;47.3861089;de
3592;Erde;1976;0;Conthey;6023;VS;7.2933310;46.2390521;fr
3701;Ergisch;3947;0;Ergisch;6104;VS;7.7130699;46.2909755;de
829;Eriswil;4952;0;Eriswil;953;BE;7.8507261;47.0781173;de
789;Eriz;3619;0;Eriz;924;BE;7.7775001;46.7882636;de
476;Erlach;3235;0;Erlach;492;BE;7.0953796;47.0419874;de
2606;Erlen;8586;0;Erlen;4476;TG;9.2344631;47.5480440;de
687;Erlenbach im Simmental;3762;0;Erlenbach im Simmental;763;BE;7.5520854;46.6609668;de
135;Erlenbach ZH;8703;0;Erlenbach (ZH);151;ZH;8.5915941;47.3022968;de
2331;Erlinsbach;5018;0;Erlinsbach (AG);4005;AG;8.0096756;47.4074681;de
1548;Erlinsbach SO;5015;0;Erlinsbach (SO);2503;SO;8.0005483;47.4006860;de
2660;Ermatingen;8272;0;Ermatingen;4646;TG;9.0804374;47.6698678;de
898;Ermensee;6294;0;Ermensee;1025;LU;8.2427563;47.2279003;de
1927;Ermenswil;8734;0;Eschenbach (SG);3342;SG;8.8841035;47.2449410;de
3644;Ernen;3995;0;Ernen;6056;VS;8.1439710;46.3988629;de
1918;Ernetschwil;8725;0;Gommiswald;3341;SG;9.0024980;47.2372355;de
3705;Erschmatt;3957;0;Leuk;6110;VS;7.6926622;46.3215367;de
1613;Erschwil;4228;0;Erschwil;2615;SO;7.5371971;47.3730294;de
422;Ersigen;3423;0;Ersigen;405;BE;7.5926619;47.0955725;de
1028;Erstfeld;6472;0;Erstfeld;1206;UR;8.6503722;46.8203120;de
4124;Eschen;9492;0;Eschen;7007;LI;9.5242187;47.2120469;de
899;Eschenbach LU;6274;0;Eschenbach (LU);1026;LU;8.3202919;47.1327752;de
1926;Eschenbach SG;8733;0;Eschenbach (SG);3342;SG;8.9198912;47.2395884;de
2725;Eschenz;8264;0;Eschenz;4806;TG;8.8750137;47.6465470;de
622;Eschert;2743;0;Eschert;692;BE;7.3988457;47.2755927;fr
2646;Eschikofen;8553;5;Huttlingen;4590;TG;9.0047826;47.5797911;de
2701;Eschlikon TG;8360;0;Eschlikon;4724;TG;8.9642300;47.4655686;de
890;Escholzmatt;6182;0;Escholzmatt-Marbach;1010;LU;7.9347387;46.9139773;de
1276;Esmonts;1670;3;Ursy;2102;FR;6.8442103;46.6420617;fr
1369;Essert FR;1724;2;Le Mouret;2220;FR;7.1644885;46.7380404;fr
3428;Essertes;1078;0;Essertes;5788;VD;6.7891371;46.5624393;fr
3488;Essertines-sur-Rolle;1186;0;Essertines-sur-Rolle;5856;VD;6.3178983;46.4931451;fr
3215;Essertines-sur-Yverdon;1417;0;Essertines-sur-Yverdon;5520;VD;6.6379801;46.7183547;fr
3410;Essert-Pittet;1435;0;Chavornay;5749;VD;6.5838616;46.7277842;fr
3533;Essert-sous-Champvent;1443;2;Champvent;5905;VD;6.5846306;46.7931848;fr
174;Esslingen;8133;0;Egg;192;ZH;8.7096458;47.2883552;de
1340;Estavannens;1665;0;Bas-Intyamon;2162;FR;7.1017009;46.5657860;fr
1389;Estavayer-le-Gibloux;1695;3;Gibloux;2236;FR;7.0251615;46.7219757;fr
1241;Estavayer-le-Lac;1470;0;Estavayer;2054;FR;6.8472022;46.8499941;fr
1285;Estevenens;1687;3;Vuisternens-devant-Romont;2113;FR;6.9565819;46.6690557;fr
